record_id,dataset_version,record_status,last_validated,Tourist ID,Age,Age_Group,current_site,Site Name,Sites Visited,city,country,Continent,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification,Popularity_Category,Route ID,System Response Time
REC-02336-6e5a907e-004660,v1.0,active,2026-01-31,2336,53,46-55,Eiffel Tower,Colosseum,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['Cultural', 'Architecture', 'Nature']",3,False,8,3,,,,,131.10049398594543,,Luxury,2.8,3,,90,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2336000,4.9
REC-02337-baaadf4e-004661,v1.0,active,2026-01-31,2337,48,46-55,Colosseum,Taj Mahal,['Colosseum'],Rome,Italy,,europe,['History'],1,False,8,1,,,,,150.0,,Mid-range,4.6,5,,98,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2337000,3.84
REC-02338-baaadf4e-004662,v1.0,active,2026-01-31,2338,48,46-55,Colosseum,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Rome,Italy,,europe,['Nature'],1,True,5,6,,,,,164.38075621087685,,Mid-range,4.6,5,,92,4.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2338000,3.86
REC-02338-3e801283-004663,v1.0,active,2026-01-31,2338,48,46-55,Taj Mahal,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Agra,India,,,['Nature'],1,True,5,6,,,,,164.38075621087685,,,4.6,5,,92,4.0,,,,,,,,,,,,,,2338000,3.86
REC-02338-a40279d9-004664,v1.0,active,2026-01-31,2338,48,46-55,Great Wall of China,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Beijing,China,,asia,['Nature'],1,True,5,6,,,,,164.38075621087685,,Mid-range,4.6,5,,92,4.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2338000,3.86
REC-02339-cbbc03fb-004665,v1.0,active,2026-01-31,2339,24,18-25,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Colosseum']",Cusco,Peru,,,['Architecture'],1,False,8,3,,,,,146.87690861938188,,,2.7,3,,98,4.7,,,,,,,,,,,,,,2339000,1.53
REC-02339-baaadf4e-004666,v1.0,active,2026-01-31,2339,24,18-25,Colosseum,Great Wall of China,"['Machu Picchu', 'Colosseum']",Rome,Italy,,europe,['Architecture'],1,False,8,3,,,,,146.87690861938188,,Mid-range,2.7,3,,98,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2339000,1.53
REC-02340-a40279d9-004667,v1.0,active,2026-01-31,2340,56,55+,Great Wall of China,Great Wall of China,['Great Wall of China'],Beijing,China,,asia,"['Art', 'Architecture']",2,True,8,1,,,,,131.44886853676843,,Mid-range,3.9,4,,85,4.5,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2340000,4.69
REC-02341-a40279d9-004668,v1.0,active,2026-01-31,2341,41,36-45,Great Wall of China,Great Wall of China,['Great Wall of China'],Beijing,China,,asia,"['Nature', 'Architecture']",2,True,6,3,,,,,180.5857411711468,,Mid-range,1.4,3,,88,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2341000,4.8
REC-02342-baaadf4e-004669,v1.0,active,2026-01-31,2342,28,26-35,Colosseum,Great Wall of China,"['Colosseum', 'Taj Mahal']",Rome,Italy,,europe,"['Nature', 'Art']",2,True,8,2,,,,,193.3039815140267,,Mid-range,4.1,4,,85,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2342000,2.17
REC-02342-3e801283-004670,v1.0,active,2026-01-31,2342,28,26-35,Taj Mahal,Great Wall of China,"['Colosseum', 'Taj Mahal']",Agra,India,,,"['Nature', 'Art']",2,True,8,2,,,,,193.3039815140267,,,4.1,4,,85,4.1,,,,,,,,,,,,,,2342000,2.17
REC-02343-cbbc03fb-004671,v1.0,active,2026-01-31,2343,45,36-45,Machu Picchu,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",Cusco,Peru,,,"['History', 'Art']",2,True,7,7,,,,,150.0,,,4.5,5,,85,4.2,,,,,,,,,,,,,,2343000,4.59
REC-02343-6e5a907e-004672,v1.0,active,2026-01-31,2343,45,36-45,Eiffel Tower,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,"['History', 'Art']",2,True,7,7,,,,,150.0,,Luxury,4.5,5,,85,4.2,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2343000,4.59
REC-02343-3e801283-004673,v1.0,active,2026-01-31,2343,45,36-45,Taj Mahal,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['History', 'Art']",2,True,7,7,,,,,150.0,,,4.5,5,,85,4.2,,,,,,,,,,,,,,2343000,4.59
REC-02344-baaadf4e-004674,v1.0,active,2026-01-31,2344,69,55+,Colosseum,Taj Mahal,"['Colosseum', 'Eiffel Tower']",Rome,Italy,,europe,"['History', 'Nature']",2,True,4,4,,,,,150.0,,Mid-range,4.9,5,,95,4.6,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2344000,2.52
REC-02344-6e5a907e-004675,v1.0,active,2026-01-31,2344,69,55+,Eiffel Tower,Taj Mahal,"['Colosseum', 'Eiffel Tower']",Paris,France,,europe,"['History', 'Nature']",2,True,4,4,,,,,150.0,,Luxury,4.9,5,,95,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2344000,2.52
REC-02345-a40279d9-004676,v1.0,active,2026-01-31,2345,59,55+,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Beijing,China,,asia,"['History', 'Art', 'Architecture']",3,True,4,7,,,,,159.1148992976313,,Mid-range,2.0,3,,99,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2345000,1.82
REC-02345-3e801283-004677,v1.0,active,2026-01-31,2345,59,55+,Taj Mahal,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Agra,India,,,"['History', 'Art', 'Architecture']",3,True,4,7,,,,,159.1148992976313,,,2.0,3,,99,4.8,,,,,,,,,,,,,,2345000,1.82
REC-02345-baaadf4e-004678,v1.0,active,2026-01-31,2345,59,55+,Colosseum,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Rome,Italy,,europe,"['History', 'Art', 'Architecture']",3,True,4,7,,,,,159.1148992976313,,Mid-range,2.0,3,,99,4.8,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2345000,1.82
REC-02346-a40279d9-004679,v1.0,active,2026-01-31,2346,25,18-25,Great Wall of China,Taj Mahal,"['Great Wall of China', 'Colosseum']",Beijing,China,,asia,"['Nature', 'Architecture', 'Cultural']",3,True,7,2,,,,,150.0,,Mid-range,2.1,3,,97,4.2,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2346000,1.76
REC-02346-baaadf4e-004680,v1.0,active,2026-01-31,2346,25,18-25,Colosseum,Taj Mahal,"['Great Wall of China', 'Colosseum']",Rome,Italy,,europe,"['Nature', 'Architecture', 'Cultural']",3,True,7,2,,,,,150.0,,Mid-range,2.1,3,,97,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2346000,1.76
REC-02347-a40279d9-004681,v1.0,active,2026-01-31,2347,35,26-35,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",Beijing,China,,asia,"['History', 'Nature', 'Architecture']",3,True,7,3,,,,,119.87451661685584,,Mid-range,4.5,5,,99,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2347000,2.8
REC-02347-3e801283-004682,v1.0,active,2026-01-31,2347,35,26-35,Taj Mahal,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",Agra,India,,,"['History', 'Nature', 'Architecture']",3,True,7,3,,,,,119.87451661685584,,,4.5,5,,99,4.9,,,,,,,,,,,,,,2347000,2.8
REC-02348-3e801283-004683,v1.0,active,2026-01-31,2348,49,46-55,Taj Mahal,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Agra,India,,,"['Nature', 'History', 'Architecture']",3,True,6,9,,,,,143.32319412069398,,,2.7,3,,93,4.7,,,,,,,,,,,,,,2348000,4.86
REC-02348-baaadf4e-004684,v1.0,active,2026-01-31,2348,49,46-55,Colosseum,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Rome,Italy,,europe,"['Nature', 'History', 'Architecture']",3,True,6,9,,,,,143.32319412069398,,Mid-range,2.7,3,,93,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2348000,4.86
REC-02348-cbbc03fb-004685,v1.0,active,2026-01-31,2348,49,46-55,Machu Picchu,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'History', 'Architecture']",3,True,6,9,,,,,143.32319412069398,,,2.7,3,,93,4.7,,,,,,,,,,,,,,2348000,4.86
REC-02349-cbbc03fb-004686,v1.0,active,2026-01-31,2349,65,55+,Machu Picchu,Machu Picchu,['Machu Picchu'],Cusco,Peru,,,"['Nature', 'Architecture']",2,True,3,3,,,,,150.0,,,3.0,3,,99,4.7,,,,,,,,,,,,,,2349000,2.06
REC-02350-6e5a907e-004687,v1.0,active,2026-01-31,2350,63,55+,Eiffel Tower,Colosseum,"['Eiffel Tower', 'Machu Picchu']",Paris,France,,europe,"['Nature', 'Art']",2,True,8,3,,,,,154.14339488181565,,Luxury,2.3,3,,96,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2350000,3.39
REC-02350-cbbc03fb-004688,v1.0,active,2026-01-31,2350,63,55+,Machu Picchu,Colosseum,"['Eiffel Tower', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'Art']",2,True,8,3,,,,,154.14339488181565,,,2.3,3,,96,4.6,,,,,,,,,,,,,,2350000,3.39
REC-02351-a40279d9-004689,v1.0,active,2026-01-31,2351,33,26-35,Great Wall of China,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Beijing,China,,asia,['Art'],1,False,7,5,,,,,291.5353401563381,,Mid-range,2.7,3,,95,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2351000,3.55
REC-02351-3e801283-004690,v1.0,active,2026-01-31,2351,33,26-35,Taj Mahal,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Agra,India,,,['Art'],1,False,7,5,,,,,291.5353401563381,,,2.7,3,,95,4.9,,,,,,,,,,,,,,2351000,3.55
REC-02351-baaadf4e-004691,v1.0,active,2026-01-31,2351,33,26-35,Colosseum,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",Rome,Italy,,europe,['Art'],1,False,7,5,,,,,291.5353401563381,,Mid-range,2.7,3,,95,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2351000,3.55
REC-02352-baaadf4e-004692,v1.0,active,2026-01-31,2352,22,18-25,Colosseum,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",Rome,Italy,,europe,"['Cultural', 'History', 'Art']",3,False,7,6,,,,,150.0,,Mid-range,1.6,3,,92,4.5,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2352000,4.39
REC-02352-3e801283-004693,v1.0,active,2026-01-31,2352,22,18-25,Taj Mahal,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",Agra,India,,,"['Cultural', 'History', 'Art']",3,False,7,6,,,,,150.0,,,1.6,3,,92,4.5,,,,,,,,,,,,,,2352000,4.39
REC-02352-cbbc03fb-004694,v1.0,active,2026-01-31,2352,22,18-25,Machu Picchu,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,"['Cultural', 'History', 'Art']",3,False,7,6,,,,,150.0,,,1.6,3,,92,4.5,,,,,,,,,,,,,,2352000,4.39
REC-02353-cbbc03fb-004695,v1.0,active,2026-01-31,2353,18,18-25,Machu Picchu,Great Wall of China,['Machu Picchu'],Cusco,Peru,,,['History'],1,False,4,2,,,,,183.49788905847268,,,3.9,4,,90,4.3,,,,,,,,,,,,,,2353000,3.26
REC-02354-a40279d9-004696,v1.0,active,2026-01-31,2354,58,55+,Great Wall of China,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Beijing,China,,asia,"['Cultural', 'Art']",2,False,8,6,,,,,150.0,,Mid-range,1.8,3,,97,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2354000,2.0
REC-02354-baaadf4e-004697,v1.0,active,2026-01-31,2354,58,55+,Colosseum,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Rome,Italy,,europe,"['Cultural', 'Art']",2,False,8,6,,,,,150.0,,Mid-range,1.8,3,,97,4.8,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2354000,2.0
REC-02354-6e5a907e-004698,v1.0,active,2026-01-31,2354,58,55+,Eiffel Tower,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Paris,France,,europe,"['Cultural', 'Art']",2,False,8,6,,,,,150.0,,Luxury,1.8,3,,97,4.8,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2354000,2.0
REC-02355-6e5a907e-004699,v1.0,active,2026-01-31,2355,34,26-35,Eiffel Tower,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",Paris,France,,europe,['Nature'],1,True,6,7,,,,,117.4306688644888,,Luxury,2.3,3,,93,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2355000,3.91
REC-02355-cbbc03fb-004700,v1.0,active,2026-01-31,2355,34,26-35,Machu Picchu,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",Cusco,Peru,,,['Nature'],1,True,6,7,,,,,117.4306688644888,,,2.3,3,,93,5.0,,,,,,,,,,,,,,2355000,3.91
REC-02355-a40279d9-004701,v1.0,active,2026-01-31,2355,34,26-35,Great Wall of China,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",Beijing,China,,asia,['Nature'],1,True,6,7,,,,,117.4306688644888,,Mid-range,2.3,3,,93,5.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2355000,3.91
REC-02356-cbbc03fb-004702,v1.0,active,2026-01-31,2356,46,46-55,Machu Picchu,Taj Mahal,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",Cusco,Peru,,,"['Cultural', 'Art', 'History']",3,True,6,7,,,,,150.0,,,3.7,4,,86,4.6,,,,,,,,,,,,,,2356000,3.68
REC-02356-3e801283-004703,v1.0,active,2026-01-31,2356,46,46-55,Taj Mahal,Taj Mahal,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",Agra,India,,,"['Cultural', 'Art', 'History']",3,True,6,7,,,,,150.0,,,3.7,4,,86,4.6,,,,,,,,,,,,,,2356000,3.68
REC-02356-baaadf4e-004704,v1.0,active,2026-01-31,2356,46,46-55,Colosseum,Taj Mahal,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",Rome,Italy,,europe,"['Cultural', 'Art', 'History']",3,True,6,7,,,,,150.0,,Mid-range,3.7,4,,86,4.6,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2356000,3.68
REC-02357-cbbc03fb-004705,v1.0,active,2026-01-31,2357,62,55+,Machu Picchu,Taj Mahal,['Machu Picchu'],Cusco,Peru,,,['Art'],1,False,3,3,,,,,150.0,,,1.4,3,,94,4.9,,,,,,,,,,,,,,2357000,3.66
REC-02358-baaadf4e-004706,v1.0,active,2026-01-31,2358,44,36-45,Colosseum,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",Rome,Italy,,europe,"['History', 'Cultural', 'Architecture']",3,True,8,4,,,,,261.584582588814,,Mid-range,3.6,4,,95,4.3,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2358000,5.0
REC-02358-a40279d9-004707,v1.0,active,2026-01-31,2358,44,36-45,Great Wall of China,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",Beijing,China,,asia,"['History', 'Cultural', 'Architecture']",3,True,8,4,,,,,261.584582588814,,Mid-range,3.6,4,,95,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2358000,5.0
REC-02358-3e801283-004708,v1.0,active,2026-01-31,2358,44,36-45,Taj Mahal,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",Agra,India,,,"['History', 'Cultural', 'Architecture']",3,True,8,4,,,,,261.584582588814,,,3.6,4,,95,4.3,,,,,,,,,,,,,,2358000,5.0
REC-02359-6e5a907e-004709,v1.0,active,2026-01-31,2359,36,36-45,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",Paris,France,,europe,"['Nature', 'Architecture', 'History']",3,True,5,6,,,,,150.0,,Luxury,4.8,5,,89,4.1,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2359000,2.88
REC-02359-cbbc03fb-004710,v1.0,active,2026-01-31,2359,36,36-45,Machu Picchu,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'Architecture', 'History']",3,True,5,6,,,,,150.0,,,4.8,5,,89,4.1,,,,,,,,,,,,,,2359000,2.88
REC-02360-6e5a907e-004711,v1.0,active,2026-01-31,2360,70,55+,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Paris,France,,europe,"['Architecture', 'Art']",2,True,5,4,,,,,150.0,,Luxury,4.9,5,,85,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2360000,3.64
REC-02360-3e801283-004712,v1.0,active,2026-01-31,2360,70,55+,Taj Mahal,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Agra,India,,,"['Architecture', 'Art']",2,True,5,4,,,,,150.0,,,4.9,5,,85,4.4,,,,,,,,,,,,,,2360000,3.64
REC-02360-cbbc03fb-004713,v1.0,active,2026-01-31,2360,70,55+,Machu Picchu,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,"['Architecture', 'Art']",2,True,5,4,,,,,150.0,,,4.9,5,,85,4.4,,,,,,,,,,,,,,2360000,3.64
REC-02361-a40279d9-004714,v1.0,active,2026-01-31,2361,25,18-25,Great Wall of China,Eiffel Tower,['Great Wall of China'],Beijing,China,,asia,"['Nature', 'Art', 'History']",3,True,4,3,,,,,251.12705582132816,,Mid-range,3.2,3,,88,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2361000,4.6
REC-02362-baaadf4e-004715,v1.0,active,2026-01-31,2362,18,18-25,Colosseum,Machu Picchu,['Colosseum'],Rome,Italy,,europe,['Architecture'],1,False,7,1,,,,,150.0,,Mid-range,2.1,3,,93,5.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2362000,4.6
REC-02363-3e801283-004716,v1.0,active,2026-01-31,2363,42,36-45,Taj Mahal,Colosseum,"['Taj Mahal', 'Colosseum']",Agra,India,,,"['Architecture', 'Cultural']",2,False,7,3,,,,,122.37704398494635,,,5.0,5,,100,4.2,,,,,,,,,,,,,,2363000,4.88
REC-02363-baaadf4e-004717,v1.0,active,2026-01-31,2363,42,36-45,Colosseum,Colosseum,"['Taj Mahal', 'Colosseum']",Rome,Italy,,europe,"['Architecture', 'Cultural']",2,False,7,3,,,,,122.37704398494635,,Mid-range,5.0,5,,100,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2363000,4.88
REC-02364-3e801283-004718,v1.0,active,2026-01-31,2364,40,36-45,Taj Mahal,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",Agra,India,,,['Nature'],1,False,4,3,,,,,276.87426170849847,,,2.3,3,,90,4.6,,,,,,,,,,,,,,2364000,3.99
REC-02364-cbbc03fb-004719,v1.0,active,2026-01-31,2364,40,36-45,Machu Picchu,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,['Nature'],1,False,4,3,,,,,276.87426170849847,,,2.3,3,,90,4.6,,,,,,,,,,,,,,2364000,3.99
REC-02365-3e801283-004720,v1.0,active,2026-01-31,2365,64,55+,Taj Mahal,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",Agra,India,,,"['Nature', 'Cultural', 'Architecture']",3,False,8,5,,,,,305.31005225498257,,,2.7,3,,100,4.8,,,,,,,,,,,,,,2365000,2.77
REC-02365-6e5a907e-004721,v1.0,active,2026-01-31,2365,64,55+,Eiffel Tower,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",Paris,France,,europe,"['Nature', 'Cultural', 'Architecture']",3,False,8,5,,,,,305.31005225498257,,Luxury,2.7,3,,100,4.8,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2365000,2.77
REC-02365-cbbc03fb-004722,v1.0,active,2026-01-31,2365,64,55+,Machu Picchu,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'Cultural', 'Architecture']",3,False,8,5,,,,,305.31005225498257,,,2.7,3,,100,4.8,,,,,,,,,,,,,,2365000,2.77
REC-02366-a40279d9-004723,v1.0,active,2026-01-31,2366,68,55+,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,"['Art', 'History']",2,True,4,2,,,,,150.0,,Mid-range,3.0,3,,93,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2366000,4.15
REC-02367-a40279d9-004724,v1.0,active,2026-01-31,2367,68,55+,Great Wall of China,Eiffel Tower,['Great Wall of China'],Beijing,China,,asia,['History'],1,True,6,3,,,,,362.3119798290511,,Mid-range,4.6,5,,88,4.2,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2367000,2.0
REC-02368-6e5a907e-004725,v1.0,active,2026-01-31,2368,62,55+,Eiffel Tower,Machu Picchu,['Eiffel Tower'],Paris,France,,europe,"['Architecture', 'Cultural', 'Nature']",3,True,6,1,,,,,150.0,,Luxury,1.1,3,,99,4.8,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2368000,4.2
REC-02369-a40279d9-004726,v1.0,active,2026-01-31,2369,37,36-45,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Beijing,China,,asia,"['Art', 'Nature', 'Cultural']",3,True,4,7,,,,,112.29317805592764,,Mid-range,4.6,5,,100,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,2369000,3.83
REC-02369-6e5a907e-004727,v1.0,active,2026-01-31,2369,37,36-45,Eiffel Tower,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,"['Art', 'Nature', 'Cultural']",3,True,4,7,,,,,112.29317805592764,,Luxury,4.6,5,,100,4.1,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2369000,3.83
REC-02369-3e801283-004728,v1.0,active,2026-01-31,2369,37,36-45,Taj Mahal,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['Art', 'Nature', 'Cultural']",3,True,4,7,,,,,112.29317805592764,,,4.6,5,,100,4.1,,,,,,,,,,,,,,2369000,3.83
REC-02370-6e5a907e-004729,v1.0,active,2026-01-31,2370,65,55+,Eiffel Tower,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",Paris,France,,europe,['Art'],1,True,7,7,,,,,150.0,,Luxury,4.9,5,,92,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2370000,3.63
REC-02370-cbbc03fb-004730,v1.0,active,2026-01-31,2370,65,55+,Machu Picchu,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",Cusco,Peru,,,['Art'],1,True,7,7,,,,,150.0,,,4.9,5,,92,5.0,,,,,,,,,,,,,,2370000,3.63
REC-02370-baaadf4e-004731,v1.0,active,2026-01-31,2370,65,55+,Colosseum,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",Rome,Italy,,europe,['Art'],1,True,7,7,,,,,150.0,,Mid-range,4.9,5,,92,5.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2370000,3.63
REC-02371-baaadf4e-004732,v1.0,active,2026-01-31,2371,42,36-45,Colosseum,Colosseum,['Colosseum'],Rome,Italy,,europe,"['Architecture', 'Art', 'Cultural']",3,False,4,1,,,,,124.97287865621692,,Mid-range,2.5,3,,94,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,2371000,4.55
REC-02372-6e5a907e-004733,v1.0,active,2026-01-31,2372,66,55+,Eiffel Tower,Colosseum,"['Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,['History'],1,False,3,4,,,,,189.39443135195336,,Luxury,1.4,3,,89,4.8,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,2372000,4.97
