Tourist ID,Age,Age_Group,Site Name,Sites Visited,city,country,Continent,state,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification
2108,43,36-45,CN Tower,CN Tower,Toronto,Canada,North America,Ontario,Eastern Canada,"['Art', 'Nature']",2,False,3,2,,Cultural,Summer,False,216.512008090644,,Mid-range,1.6,3,4.529129336242908,87,5.0,4.4,3.0,3.8,2.3913419320111617,3.4887981252380174,3.171761776015414,4.925979394741747,3.300774988484194,1.3813229066619863,4.4,8.5,Cold
2109,69,55+,Gyeongbokgung Palace,Gyeongbokgung Palace,Seoul,South Korea,Asia,Seoul,East Asia,"['Cultural', 'Nature']",2,False,8,4,,Cultural,Autumn,False,147.73235035222916,,Mid-range,2.5,3,3.6680264425336224,85,4.8,4.5,3.2,3.5,1.775623809357585,4.956893035051775,4.031972924382652,4.824964847180659,3.6139539611603286,3.430466372396343,4.5,12.5,Temperate
2110,44,36-45,Queen Victoria Market,Queen Victoria Market,Melbourne,Australia,Oceania,Victoria,Southeast Australia,"['Architecture', 'History']",2,True,6,4,,Cultural,Autumn,True,266.8947325836361,,Luxury,3.7,4,4.837005340473604,88,4.3,4.5,3.5,4.0,3.5441169833249573,2.115333406152377,4.029724172471517,2.9922131746274565,3.457942727604844,2.7933757918529976,4.5,15.5,Temperate
2110,44,36-45,Tomb of Itimad-ud-Daulah,Tomb of Itimad-ud-Daulah,Agra,India,Asia,Uttar Pradesh,South Asia,"['Architecture', 'History']",2,True,6,4,,Cultural,Autumn,False,62.72830657000509,,Budget,3.7,4,3.726697193278704,88,4.3,5.0,2.5,2.5,3.186001372849646,3.739643442126016,4.999591211039324,3.2089809325476644,3.582897018438461,3.105908710207852,5.0,25.0,Warm
2111,64,55+,La Boca,La Boca,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,['Art'],1,True,6,1,,Cultural,Winter,True,116.4396957070946,,Budget,2.6,3,4.620919022987336,97,4.9,4.6,3.2,3.0,1.4369833835802537,4.819655949620882,4.64836861680714,2.4695207845365683,3.2092583265707773,2.9271390704357474,4.6,17.5,Temperate
2111,64,55+,Acropolis,Acropolis,Athens,Greece,Europe,Attica,Southern Europe,['Art'],1,True,6,1,,Cultural,Winter,False,134.6269363722338,,Budget,2.6,3,4.692027050128981,97,4.9,5.0,2.8,3.2,2.959979729409715,4.838672580225277,3.6344539748853935,2.613913117815984,3.4043902738024854,2.820834590828749,5.0,18.5,Warm
2111,64,55+,Sentosa Island,Sentosa Island,Singapore,Singapore,Asia,Singapore,Southeast Asia,['Art'],1,True,6,1,,Cultural,Summer,True,229.3533262516948,,Luxury,2.6,3,4.508508702098654,97,4.9,4.3,3.2,4.0,4.326540312999056,4.238436965707253,4.909354736858951,3.0238902607172986,4.047129761912192,1.321682553738068,4.3,27.5,Warm
2112,32,26-35,Astronomical Clock,Astronomical Clock,Prague,Czech Republic,Europe,Prague,Central Europe,"['History', 'Cultural', 'Art']",3,True,6,6,,Cultural,Autumn,False,116.87265807340408,,Budget,1.2,3,4.716991668824028,91,4.7,4.6,2.5,3.0,4.1953838585232095,4.337287280504147,3.441585051208341,2.383047016355804,4.209304598098198,2.918879994634964,4.6,9.5,Temperate
2112,32,26-35,Prague Castle,Prague Castle,Prague,Czech Republic,Europe,Prague,Central Europe,"['History', 'Cultural', 'Art']",3,True,6,6,,Cultural,Autumn,False,102.27549627039832,,Budget,1.2,3,3.859014224028739,91,4.7,4.6,2.5,3.0,3.6423003057908665,4.9948420552308725,4.691635026869426,4.107741260331933,3.199981122844191,2.7828443518022734,4.6,9.5,Temperate
2112,32,26-35,Cape Point,Cape Point,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['History', 'Cultural', 'Art']",3,True,6,6,,Cultural,Spring,True,154.71546735774132,,Mid-range,1.2,3,3.908254270731325,91,4.7,4.3,4.5,4.8,4.20299155449532,2.980174408251961,4.608251260428568,3.4534647535442264,3.8972870407905047,2.596311053595138,4.3,16.5,Temperate
2113,25,18-25,Christ the Redeemer,Christ the Redeemer,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,['Art'],1,False,3,2,,Cultural,Winter,False,141.47029479826404,,Mid-range,3.2,3,4.929814718501919,94,4.9,4.5,4.0,4.5,2.1168022034691623,2.335998650299452,3.1454060542123465,2.759904935987019,4.912598963064181,3.3476264481315807,4.5,23.5,Warm
2113,25,18-25,Copacabana Beach,Copacabana Beach,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,['Art'],1,False,3,2,,Cultural,Spring,False,126.17329706150072,,Mid-range,3.2,3,3.908412861081728,94,4.9,4.5,4.0,4.5,3.202179598597959,3.79080758556226,4.572296316271158,3.5778197308541944,3.774361137116903,3.3549436823746266,4.5,23.5,Warm
2113,25,18-25,Gold Museum,Gold Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,['Art'],1,False,3,2,,Cultural,Summer,False,111.75359505815446,,Budget,3.2,3,4.307480834589221,94,4.9,4.3,3.8,3.5,4.292986744705858,3.6177525061947375,4.516316827824427,3.860508472100779,3.4623190501770447,3.7046249880179833,4.3,14.0,Temperate
2114,51,46-55,Chinatown,Chinatown,San Francisco,United States,North America,California,West Coast USA,"['Architecture', 'History', 'Cultural']",3,False,8,4,,Cultural,Summer,False,308.64572070727536,,Luxury,3.6,4,4.705756567838785,95,4.3,4.5,3.8,4.0,4.263369516234226,4.785955976239245,4.123301001778938,3.109723576422619,3.355556987675761,1.46401246673058,4.5,14.0,Temperate
2114,51,46-55,Alcatraz Island,Alcatraz Island,San Francisco,United States,North America,California,West Coast USA,"['Architecture', 'History', 'Cultural']",3,False,8,4,,Cultural,Spring,False,270.3657912040277,,Luxury,3.6,4,4.350618901923868,95,4.3,4.5,3.8,4.0,4.084642027643744,2.618339969627367,4.7365810009679725,2.505123533691425,4.2945214448685,1.792547456482763,4.5,14.0,Temperate
2115,38,36-45,Botero Museum,Botero Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,['History'],1,False,4,1,,Cultural,Summer,True,106.87901569519072,,Budget,4.3,4,4.337156800584403,96,4.0,4.3,3.8,3.5,1.3286671599543922,3.1903862330343125,3.79552372023368,3.9128325809390128,3.586611567884925,1.2254671817438851,4.3,14.0,Temperate
2115,38,36-45,Monserrate,Monserrate,Bogota,Colombia,South America,Cundinamarca,Andean Region,['History'],1,False,4,1,,Cultural,Summer,True,83.41917559292546,,Budget,4.3,4,4.359072431336257,96,4.0,4.3,3.8,3.5,4.628604490397535,3.939373944398361,4.110498863111372,2.4434127698953803,3.1021517153696267,3.5619974016643106,4.3,14.0,Temperate
2115,38,36-45,Roman Forum,Roman Forum,Rome,Italy,Europe,Lazio,Southern Europe,['History'],1,False,4,1,,Cultural,Autumn,True,197.35224392923777,,Mid-range,4.3,4,3.757917377475816,96,4.0,5.0,2.0,3.0,3.7953996665258978,3.555187566686312,4.023109683067551,2.49683452295655,4.920750806209526,3.9246677402155816,5.0,15.5,Temperate
2115,38,36-45,Colosseum,Colosseum,Rome,Italy,Europe,Lazio,Southern Europe,['History'],1,False,4,1,,Cultural,Summer,False,177.09793692089127,,Mid-range,4.3,4,4.709525102480204,96,4.0,5.0,2.0,3.0,1.7815452462625625,3.586413386627531,4.941413764903424,3.302290101423718,4.896365213231187,3.63797238903664,5.0,15.5,Temperate
2115,38,36-45,Notre-Dame Cathedral,Notre-Dame Cathedral,Paris,France,Europe,Île-de-France,Western Europe,['History'],1,False,4,1,,Cultural,Autumn,False,275.1012249162934,,Luxury,4.3,4,4.5414371079108005,96,4.0,5.0,2.5,3.0,4.808148746937428,2.860244581653083,4.044250128273584,2.0910474225716364,3.877885416619045,2.6270949054330117,5.0,12.5,Temperate
2116,18,18-25,Buckingham Palace,Buckingham Palace,London,United Kingdom,Europe,England,Western Europe,"['Architecture', 'Nature']",2,False,7,2,,Cultural,Winter,False,291.39772955475667,,Luxury,4.9,5,3.7957726652485646,90,4.7,4.9,2.5,3.0,3.914408211180625,3.069266459406025,4.257311406664255,4.191491836369577,4.037396281434962,1.440534221873233,4.9,11.0,Temperate
2116,18,18-25,Khan el-Khalili,Khan el-Khalili,Cairo,Egypt,Africa,Cairo,North Africa,"['Architecture', 'Nature']",2,False,7,2,,Cultural,Summer,True,95.71311044258492,,Budget,4.9,5,4.629502612925575,90,4.7,5.0,3.5,2.5,1.56487134973101,2.881973589914049,4.224450423728812,3.3813183540999026,4.484038014067288,1.4111191184567478,5.0,21.5,Warm
2116,18,18-25,Sphinx,Sphinx,Cairo,Egypt,Africa,Cairo,North Africa,"['Architecture', 'Nature']",2,False,7,2,,Cultural,Winter,False,47.81713068582877,,Budget,4.9,5,4.42849640493031,90,4.7,5.0,3.5,2.5,3.50789039078882,3.5464851975178178,4.082770289322648,3.893315162167763,3.2726134992005877,3.874401772436393,5.0,21.5,Warm
2116,18,18-25,Arc de Triomphe,Arc de Triomphe,Paris,France,Europe,Île-de-France,Western Europe,"['Architecture', 'Nature']",2,False,7,2,,Cultural,Autumn,False,231.60414223551848,,Luxury,4.9,5,4.372428920564647,90,4.7,5.0,2.5,3.0,3.2882607865499325,3.542180865088317,4.059209444164791,3.306181224658431,3.545812537386832,2.152215203980672,5.0,12.5,Temperate
2116,18,18-25,Notre-Dame Cathedral,Notre-Dame Cathedral,Paris,France,Europe,Île-de-France,Western Europe,"['Architecture', 'Nature']",2,False,7,2,,Cultural,Winter,True,221.6848898633039,,Luxury,4.9,5,4.922934144335708,90,4.7,5.0,2.5,3.0,4.7621038615326166,3.099785789845789,4.423125780449071,3.366530044685825,4.368605868279515,3.642332672046276,5.0,12.5,Temperate
2117,62,55+,Sacred Valley,Sacred Valley,Cusco,Peru,South America,Cusco,Andean Region,"['History', 'Architecture', 'Art']",3,False,3,2,,Cultural,Autumn,False,128.59912162194405,,Budget,4.9,5,3.70413963133606,93,4.7,5.0,4.8,4.5,3.8576713059795846,2.861783717785378,3.8125097382123214,4.481157794528718,3.0312931557123424,2.4032536578852346,5.0,11.5,Temperate
2118,50,46-55,Botero Museum,Botero Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Art', 'Nature']",2,False,3,4,,Cultural,Summer,False,56.97186865144317,,Budget,1.6,3,4.074953872310852,86,4.8,4.3,3.8,3.5,1.660004959861757,2.828674449967082,3.1541436111191974,2.8268907079473866,4.207832453641473,1.634968033454045,4.3,14.0,Temperate
2118,50,46-55,Tokyo Skytree,Tokyo Skytree,Tokyo,Japan,Asia,Tokyo,East Asia,"['Art', 'Nature']",2,False,3,4,,Cultural,Winter,False,287.5609381029549,,Luxury,1.6,3,4.671122030003305,86,4.8,4.8,3.0,3.5,1.9330692467611132,3.478638836564606,4.154906280532205,3.422178176609497,4.447958767130313,2.8439270459141355,4.8,15.5,Temperate
2118,50,46-55,Temple of Olympian Zeus,Temple of Olympian Zeus,Athens,Greece,Europe,Attica,Southern Europe,"['Art', 'Nature']",2,False,3,4,,Cultural,Winter,True,90.46540835388453,,Budget,1.6,3,3.555289147585712,86,4.8,5.0,2.8,3.2,3.2587639579839984,4.560128594672577,3.192256664682351,4.2012302510393535,3.0962296751051,1.538840311244274,5.0,18.5,Warm
2118,50,46-55,Ancient Agora,Ancient Agora,Athens,Greece,Europe,Attica,Southern Europe,"['Art', 'Nature']",2,False,3,4,,Cultural,Spring,False,93.71403302047123,,Budget,1.6,3,3.5318453326909056,86,4.8,5.0,2.8,3.2,3.242670963867225,2.701577847892369,3.492574546009799,3.190291335164819,3.572698971805572,1.2358612373828433,5.0,18.5,Warm
2119,52,46-55,Chinatown,Chinatown,San Francisco,United States,North America,California,West Coast USA,"['Cultural', 'History']",2,True,4,4,,Cultural,Autumn,False,314.4897827837959,,Luxury,4.8,5,4.175107777349957,87,4.5,4.5,3.8,4.0,2.590486532378497,4.603489403421175,3.34812649183424,4.350746279525868,4.37978168413653,3.257293391876758,4.5,14.0,Temperate
2119,52,46-55,Fisherman's Wharf,Fisherman's Wharf,San Francisco,United States,North America,California,West Coast USA,"['Cultural', 'History']",2,True,4,4,,Cultural,Autumn,True,268.97083691446164,,Luxury,4.8,5,4.246237613144277,87,4.5,4.5,3.8,4.0,4.306681115529545,3.8889758885386527,4.990927011925376,4.150042457584156,4.891957446599004,2.768979844970149,4.5,14.0,Temperate
2119,52,46-55,Schönbrunn Palace,Schönbrunn Palace,Vienna,Austria,Europe,Vienna,Central Europe,"['Cultural', 'History']",2,True,4,4,,Cultural,Autumn,False,183.87162326003036,,Mid-range,4.8,5,3.8113223010353217,87,4.5,4.9,2.3,3.5,1.578035475840391,2.103082972492132,3.353956762796676,3.056295750272972,3.0213361891072754,3.609981276505236,4.9,10.5,Temperate
2119,52,46-55,Obelisco,Obelisco,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Cultural', 'History']",2,True,4,4,,Cultural,Summer,False,102.75615167482316,,Budget,4.8,5,3.633296066274674,87,4.5,4.6,3.2,3.0,4.60531771984599,3.0276354870113207,4.7137849974349,3.4135111799896665,3.9331771893117295,2.5118028494556843,4.6,17.5,Temperate
2119,52,46-55,Puerto Madero,Puerto Madero,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Cultural', 'History']",2,True,4,4,,Cultural,Summer,True,108.34994776066767,,Budget,4.8,5,3.724767318510045,87,4.5,4.6,3.2,3.0,3.152268897422234,3.232949041181848,4.512997948209616,3.101667115092956,4.0825503145622895,1.7669192907360642,4.6,17.5,Temperate
2120,48,46-55,Teatro Colón,Teatro Colón,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Cultural', 'Architecture']",2,False,7,2,,Cultural,Autumn,False,83.08999977640666,,Budget,4.6,5,3.8742121216821688,98,4.6,4.6,3.2,3.0,3.0932884406977688,4.643729054452287,3.506747590550429,4.146704869068872,4.087581988152151,1.1578278322078444,4.6,17.5,Temperate
2120,48,46-55,Koutoubia Mosque,Koutoubia Mosque,Marrakech,Morocco,Africa,Marrakech-Safi,North Africa,"['Cultural', 'Architecture']",2,False,7,2,,Cultural,Summer,False,98.97637492146605,,Budget,4.6,5,3.5533837652709988,98,4.6,4.7,3.8,3.0,3.768011853578984,2.603849619128108,3.6676081599117616,2.4244710815735524,4.369034291942466,3.8745791831343577,4.7,19.5,Warm
2120,48,46-55,Bahia Palace,Bahia Palace,Marrakech,Morocco,Africa,Marrakech-Safi,North Africa,"['Cultural', 'Architecture']",2,False,7,2,,Cultural,Spring,True,80.0114707357952,,Budget,4.6,5,3.6552852887159566,98,4.6,4.7,3.8,3.0,1.3587503595371575,4.472103247538405,4.028308119235516,3.448497579476311,4.217306769503887,1.883219133361769,4.7,19.5,Warm
2120,48,46-55,Merlion,Merlion,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Cultural', 'Architecture']",2,False,7,2,,Cultural,Autumn,True,225.2998682877763,,Luxury,4.6,5,4.80437696128297,98,4.6,4.3,3.2,4.0,4.984470845196196,2.5213096089598,4.86433800443792,2.6562068300876405,3.3833203101006983,3.192815833220247,4.3,27.5,Warm
2121,39,36-45,Capilano Bridge,Capilano Bridge,Vancouver,Canada,North America,British Columbia,Western Canada,"['Nature', 'Cultural', 'Architecture']",3,True,6,4,,Cultural,Summer,False,181.3531898263552,,Mid-range,2.2,3,4.62456981882509,85,4.8,4.2,4.0,4.5,1.822733076378168,3.273412333476641,3.157883741176052,2.9494326265316038,4.2656172261241085,3.329595207613265,4.2,10.5,Temperate
2121,39,36-45,Taj Mahal,Taj Mahal,Agra,India,Asia,Uttar Pradesh,South Asia,"['Nature', 'Cultural', 'Architecture']",3,True,6,4,,Cultural,Spring,False,85.0861087669969,,Budget,2.2,3,4.835377750394396,85,4.8,5.0,2.5,2.5,2.0334734084183124,3.698252894644142,3.7948696598375857,2.372585111363245,4.946002923109513,2.7526360314492537,5.0,25.0,Warm
2122,18,18-25,Capitol Building,Capitol Building,Washington DC,United States,North America,District of Columbia,Northeast USA,['Architecture'],1,False,3,6,,Cultural,Summer,False,207.84700934784547,,Mid-range,2.2,3,3.797401845357366,91,4.7,4.7,2.5,3.2,2.026237977247141,2.990841347220285,3.681700168543931,4.714862460686176,4.871604023974467,3.8495271980622263,4.7,13.5,Temperate
2123,39,36-45,Sagrada Familia,Sagrada Familia,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['Nature', 'Architecture', 'Art']",3,False,4,6,,Cultural,Summer,False,155.12391429603713,,Mid-range,3.6,4,4.458371499191668,85,4.9,4.8,3.0,3.5,3.796711867820932,2.4555945420025083,4.227765266774255,4.956077274702638,4.122012141036905,2.0794446991286453,4.8,16.0,Temperate
2123,39,36-45,Park Güell,Park Güell,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['Nature', 'Architecture', 'Art']",3,False,4,6,,Cultural,Autumn,False,141.6233326585305,,Mid-range,3.6,4,4.301857604711378,85,4.9,4.8,3.0,3.5,3.5302297637650555,2.4073724222862856,4.2256408625649815,4.751282885599985,3.6395049065526734,2.4787461061935256,4.8,16.0,Temperate
2124,43,36-45,Gyeongbokgung Palace,Gyeongbokgung Palace,Seoul,South Korea,Asia,Seoul,East Asia,"['Art', 'History']",2,True,4,6,,Cultural,Summer,True,139.3326501431011,,Mid-range,1.4,3,3.5924879934297227,99,4.6,4.5,3.2,3.5,1.0909142020972205,3.867691701320509,3.0288372355969013,4.775719860366545,4.740504956359605,2.496595169204392,4.5,12.5,Temperate
2124,43,36-45,Hobbiton,Hobbiton,Auckland,New Zealand,Oceania,Auckland,North Island,"['Art', 'History']",2,True,4,6,,Cultural,Spring,True,227.48479424629625,,Mid-range,1.4,3,3.53297731773804,99,4.6,4.0,4.5,4.8,2.906003279095476,4.24781823738034,3.379822864871993,2.305489350523561,3.759567729719469,1.8526880158095764,4.0,15.0,Temperate
2124,43,36-45,Sky Tower,Sky Tower,Auckland,New Zealand,Oceania,Auckland,North Island,"['Art', 'History']",2,True,4,6,,Cultural,Autumn,True,189.57222618968572,,Mid-range,1.4,3,4.623227446516013,99,4.6,4.0,4.5,4.8,1.6176056664262006,2.3075218069913888,3.4619002378557227,4.16496480844838,3.929928862417921,3.5067073296381017,4.0,15.0,Temperate
2125,46,46-55,Empire State Building,Empire State Building,New York,United States,North America,New York,Northeast USA,['Architecture'],1,True,3,4,,Cultural,Autumn,False,325.622678936185,,Luxury,2.6,3,4.8463334318502245,99,4.8,4.8,3.5,3.0,1.61375786926833,2.3036738510700587,4.407401720554447,4.606237034270987,4.819268601480574,3.832991067456848,4.8,12.5,Temperate
2125,46,46-55,Statue of Liberty,Statue of Liberty,New York,United States,North America,New York,Northeast USA,['Architecture'],1,True,3,4,,Cultural,Spring,False,322.1956494666424,,Luxury,2.6,3,3.974958418296939,99,4.8,4.8,3.5,3.0,1.7859389485308013,4.823497778730745,3.437536054483938,2.680732381704072,3.212706726401808,3.119731995210735,4.8,12.5,Temperate
2125,46,46-55,Hobbiton,Hobbiton,Auckland,New Zealand,Oceania,Auckland,North Island,['Architecture'],1,True,3,4,,Cultural,Spring,False,195.5745448283592,,Mid-range,2.6,3,3.899033210912052,99,4.8,4.0,4.5,4.8,3.060444144872265,2.3831356123369463,4.03588114522428,2.838405784603699,3.4185905623097805,1.406951812256643,4.0,15.0,Temperate
2125,46,46-55,Waiheke Island,Waiheke Island,Auckland,New Zealand,Oceania,Auckland,North Island,['Architecture'],1,True,3,4,,Cultural,Winter,True,195.31041709093165,,Mid-range,2.6,3,3.8097345670964766,99,4.8,4.0,4.5,4.8,1.167803911873802,3.927071338720888,4.25421134622331,3.732764338299277,4.705853144758464,2.425836923268468,4.0,15.0,Temperate
2126,68,55+,Tokyo Tower,Tokyo Tower,Tokyo,Japan,Asia,Tokyo,East Asia,"['Architecture', 'Nature']",2,True,7,2,,Cultural,Summer,False,231.9568795207581,,Luxury,4.3,4,3.8512257916669705,97,4.8,4.8,3.0,3.5,2.388404761868368,4.144695604631838,3.643610231608225,2.100458832031894,3.634136229175959,2.8505180090079487,4.8,15.5,Temperate
2126,68,55+,Meiji Shrine,Meiji Shrine,Tokyo,Japan,Asia,Tokyo,East Asia,"['Architecture', 'Nature']",2,True,7,2,,Cultural,Summer,False,260.9627125328486,,Luxury,4.3,4,4.231056317172269,97,4.8,4.8,3.0,3.5,1.945161215210999,2.125310745624419,4.660633020166943,3.058879558898094,4.676882674405201,1.9857245819712168,4.8,15.5,Temperate
2126,68,55+,Cenotes,Cenotes,Cancun,Mexico,North America,Quintana Roo,Central America,"['Architecture', 'Nature']",2,True,7,2,,Cultural,Summer,True,172.88775003288615,,Mid-range,4.3,4,3.9525541021565016,97,4.8,3.5,4.5,4.8,4.778454355218784,2.714557776226027,4.869837906899328,3.1139622834018814,4.847692166436611,2.1635627755149383,3.5,26.5,Warm
2126,68,55+,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'Nature']",2,True,7,2,,Cultural,Summer,True,230.43411216589817,,Luxury,4.3,4,3.875986796037632,97,4.8,4.3,3.2,4.0,1.7207721529155604,2.1128882596155547,3.829367487556363,3.945054762209343,4.598026254270748,3.941456257587317,4.3,27.5,Warm
2126,68,55+,Merlion,Merlion,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'Nature']",2,True,7,2,,Cultural,Summer,True,250.03247181454705,,Luxury,4.3,4,4.11234878869092,97,4.8,4.3,3.2,4.0,4.11978627916892,2.082218322889031,3.15913037550973,4.947265902911118,4.253073298802355,3.817850582983082,4.3,27.5,Warm
2127,40,36-45,Sky Tower,Sky Tower,Auckland,New Zealand,Oceania,Auckland,North Island,"['History', 'Architecture', 'Cultural']",3,False,6,5,,Cultural,Summer,True,204.91857622008123,,Mid-range,2.2,3,4.376907136922107,86,4.8,4.0,4.5,4.8,3.195219256473254,4.9523951333104606,3.553449537621729,3.8003753208621767,3.412931291648759,3.4669207632004837,4.0,15.0,Temperate
